F28: Composition Function 9,29836,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,29876,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,29926,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,29966,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,30006,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,30046,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,30086,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,30126,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,30166,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,30206,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,30246,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,30286,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,30336,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,30376,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,30416,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,30456,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,30496,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,30536,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,30576,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,30616,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,30656,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,30696,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,30746,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,30786,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,30826,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,30866,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,30906,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,30946,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,30986,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,31026,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,31066,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,31106,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,31156,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,31196,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,31236,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
